Symbol,Name,Last,"Wtd Alpha","YTD %Chg","1M %Chg","3M %Chg","52W %Chg"
VSI,"Vitamin Shoppe Inc",8.4,+48.85,+90.91%,+17.48%,+84.62%,-16.42%
VSTO,"Vista Outdoor Inc",16.11,-12.89,+10.57%,-2.83%,+22.23%,-28.43%
VVI,"Viad Corp",56.85,+7.35,+2.62%,-0.44%,+11.58%,+4.70%
WABC,"Westamerica Bancorp",61.26,+17.14,+2.87%,+4.29%,+9.20%,+12.88%
WAGE,"Wageworks Inc",54.85,-1.48,-11.53%,+3.20%,+32.17%,-7.27%
WD,"Walker & Dunlop",53.22,+9.72,+12.04%,-6.24%,-2.87%,+7.97%
WDFC,"W D 40 Co",165,+62.74,+39.83%,+8.70%,+24.06%,+57.44%
WDR,"Waddell & Reed Financial",20.83,+10.68,-6.76%,+9.46%,+13.76%,+6.33%
WETF,"Wisdomtree Invstmnts",8.06,-24.74,-35.78%,-15.60%,-27.12%,-18.50%
WGO,"Winnebago Industries",40.1,+5.10,-27.88%,-4.52%,+5.11%,+11.85%
WING,"Wingstop Inc",58.74,+76.99,+50.69%,+10.52%,+10.04%,+81.97%
WIRE,"Encore Wire Cp",50.95,+23.34,+4.73%,+4.09%,+9.45%,+24.88%
WLH,"William Lyon Homes",20.86,-18.67,-28.27%,-11.08%,-24.20%,-12.02%
WNC,"Wabash National Corp",19,-11.04,-12.44%,-2.36%,-3.21%,-0.16%
WPG,"Washington Prime Group Inc",7.76,-2.93,+8.99%,-6.84%,+12.95%,-14.73%
WRLD,"World Acceptance Cp",106.89,+17.71,+32.42%,-7.30%,+0.87%,+39.05%
WSR,"Whitestone REIT",12.82,+1.48,-11.03%,+0.16%,+15.08%,-0.39%
WTS,"Watts Water Technologies",85.75,+33.45,+12.90%,+4.96%,+14.87%,+29.53%
WWE,"World Wrestling Entertainment",80.27,+309.19,+162.49%,+4.68%,+95.73%,+282.42%
WWW,"Wolverine World Wide",36.3,+38.16,+13.86%,+6.45%,+22.06%,+30.86%
XOXO,"Xoxo Group Inc",29.04,+49.08,+57.31%,-12.74%,+6.45%,+57.06%
XPER,"Xperi Corp",16.25,-38.22,-33.40%,-2.40%,-19.35%,-39.81%
ZEUS,"Olympic Steel Inc",24.01,+35.54,+11.73%,+11.11%,+9.58%,+34.28%
ZUMZ,"Zumiez Inc",24.7,+71.51,+18.61%,+4.44%,+6.01%,+92.22%
"Downloaded from Barchart.com as of 08-06-2018 07:38pm CDT"
