Symbol,Name,Last,"Wtd Alpha","YTD %Chg","1M %Chg","3M %Chg","52W %Chg"
VSI,"Vitamin Shoppe Inc",12.95,+129.72,+194.32%,+87.68%,+159.00%,+112.30%
VSTO,"Vista Outdoor Inc",18.48,+5.69,+26.84%,+15.28%,+32.85%,-21.53%
VVI,"Viad Corp",60.15,+16.28,+8.57%,+5.43%,+19.46%,+12.85%
WABC,"Westamerica Bancorp",62.15,+20.94,+4.37%,+6.37%,+9.00%,+18.99%
WAGE,"Wageworks Inc",51.75,-9.87,-16.53%,-1.33%,+18.42%,-10.93%
WD,"Walker & Dunlop",53.89,+9.96,+13.45%,-6.00%,-1.64%,+13.84%
WDFC,"W D 40 Co",166.1,+61.81,+40.76%,+2.34%,+24.93%,+57.66%
WDR,"Waddell & Reed Financial",20.1,+7.85,-10.03%,+9.54%,+6.07%,+6.80%
WETF,"Wisdomtree Invstmnts",8.09,-21.72,-35.54%,-11.29%,-29.90%,-12.16%
WGO,"Winnebago Industries",38,-1.39,-31.65%,-8.54%,+4.83%,+9.04%
WING,"Wingstop Inc",61.61,+82.88,+58.06%,+18.00%,+19.42%,+77.50%
WIRE,"Encore Wire Cp",48.85,+17.73,+0.41%,-0.61%,+4.16%,+26.39%
WLH,"William Lyon Homes",21.21,-16.29,-27.06%,-12.39%,-15.30%,-9.24%
WNC,"Wabash National Corp",18.07,-16.57,-16.73%,-7.10%,-11.33%,-12.58%
WPG,"Washington Prime Group Inc",7.67,-2.33,+7.72%,-3.16%,+13.29%,-11.84%
WRLD,"World Acceptance Cp",114.86,+32.64,+42.29%,+3.85%,+6.03%,+54.92%
WSR,"Whitestone REIT",13.2,+6.92,-8.40%,+2.56%,+13.50%,+1.85%
WTS,"Watts Water Technologies",81.9,+26.48,+7.83%,-1.33%,+6.50%,+26.98%
WWE,"World Wrestling Entertainment",77.82,+287.07,+154.48%,+1.20%,+78.28%,+268.29%
WWW,"Wolverine World Wide",37.91,+49.16,+18.91%,+12.49%,+18.73%,+44.81%
XOXO,"Xoxo Group Inc",29.64,+52.44,+60.56%,-14.38%,+0.10%,+65.31%
XPER,"Xperi Corp",16.4,-36.66,-32.79%,-2.67%,-23.19%,-35.81%
ZEUS,"Olympic Steel Inc",20.34,+7.56,-5.35%,-9.07%,-7.88%,+20.28%
ZUMZ,"Zumiez Inc",28.4,+109.66,+36.37%,+37.36%,+15.21%,+141.70%
"Downloaded from Barchart.com as of 08-15-2018 07:40pm CDT"
