Symbol,Name,Last,"Wtd Alpha","YTD %Chg","1M %Chg","3M %Chg","52W %Chg"
VVI,"Viad Corp",61.95,+19.90,+11.82%,+10.23%,+20.41%,+15.79%
WABC,"Westamerica Bancorp",63.8,+23.00,+7.14%,+6.83%,+10.98%,+25.00%
WAGE,"Wageworks Inc",52.7,-7.70,-15.00%,+0.57%,+19.10%,-9.61%
WD,"Walker & Dunlop",54.9,+13.70,+15.58%,-7.78%,-2.28%,+16.66%
WDFC,"W D 40 Co",174.95,+69.40,+48.26%,+9.14%,+25.64%,+62.67%
WDR,"Waddell & Reed Financial",20.57,+10.00,-7.92%,+5.81%,+4.95%,+12.77%
WETF,"Wisdomtree Invstmnts",8.07,-23.30,-35.70%,-12.66%,-27.95%,-12.19%
WGO,"Winnebago Industries",37.3,-4.10,-32.91%,-2.99%,+1.36%,+8.59%
WING,"Wingstop Inc",65.97,+101.90,+69.24%,+30.53%,+26.72%,+90.39%
WIRE,"Encore Wire Cp",51.85,+22.40,+6.58%,+8.25%,+5.39%,+30.28%
WLH,"William Lyon Homes",20.35,-21.90,-30.02%,-11.79%,-16.15%,-8.33%
WNC,"Wabash National Corp",18.81,-11.00,-13.32%,-4.66%,-8.56%,-6.51%
WPG,"Washington Prime Group Inc",7.86,-1.70,+10.39%,+3.83%,+5.50%,-7.75%
WRLD,"World Acceptance Cp",118.76,+39.10,+47.13%,+3.58%,+10.45%,+64.24%
WSR,"Whitestone REIT",13.53,+9.10,-6.11%,+6.96%,+12.00%,+5.95%
WTS,"Watts Water Technologies",83.3,+29.90,+9.68%,-0.30%,+7.28%,+34.57%
WWE,"World Wrestling Entertainment",82.27,+310.80,+169.03%,+1.53%,+39.96%,+292.51%
WWW,"Wolverine World Wide",38.48,+49.50,+20.70%,+8.30%,+15.76%,+47.32%
XOXO,"Xoxo Group Inc",30.75,+58.10,+66.58%,-8.65%,-0.84%,+68.96%
XPER,"Xperi Corp",15.95,-38.90,-34.63%,+0.31%,-20.65%,-37.08%
ZEUS,"Olympic Steel Inc",21.59,+16.50,+0.47%,-6.90%,-6.66%,+25.74%
ZUMZ,"Zumiez Inc",29.75,+103.40,+42.86%,+38.69%,+21.68%,+128.85%
"Downloaded from Barchart.com as of 08-25-2018 08:36pm CDT"
