Symbol,Name,Last,"Wtd Alpha","YTD %Chg","1M %Chg","3M %Chg","52W %Chg"
VSI,"Vitamin Shoppe Inc",7.8,+10.38,+77.27%,+8.33%,+60.82%,-26.07%
VSTO,"Vista Outdoor Inc",15.53,-17.22,+6.59%,-5.76%,-8.22%,-30.82%
VVI,"Viad Corp",56.2,+6.43,+1.44%,-0.71%,+4.27%,+14.34%
WABC,"Westamerica Bancorp",59.72,+9.17,+0.29%,-0.81%,+3.38%,+8.42%
WAGE,"Wageworks Inc",52.4,-15.10,-15.48%,+2.54%,+19.77%,-21.02%
WD,"Walker & Dunlop",59.53,+24.07,+25.33%,+1.48%,-2.76%,+17.42%
WDFC,"W D 40 Co",160.3,+56.03,+35.85%,+8.49%,+22.37%,+49.95%
WDR,"Waddell & Reed Financial",19.44,-4.68,-12.98%,+3.35%,-4.33%,-5.91%
WETF,"Wisdomtree Invstmnts",9.24,-14.35,-26.37%,-10.55%,-5.33%,-12.42%
WGO,"Winnebago Industries",38.45,-3.85,-30.85%,-14.65%,+9.39%,+8.46%
WING,"Wingstop Inc",50.54,+58.86,+29.66%,-3.81%,+2.08%,+62.14%
WIRE,"Encore Wire Cp",47.9,+3.71,-1.54%,-4.68%,-12.67%,+10.75%
WLH,"William Lyon Homes",23.07,-7.83,-20.67%,+0.30%,-13.72%,-0.73%
WNC,"Wabash National Corp",19.73,-1.27,-9.08%,-0.15%,-2.76%,-13.05%
WPG,"Washington Prime Group Inc",7.57,-9.64,+6.32%,-8.57%,+27.44%,-16.54%
WRLD,"World Acceptance Cp",114.66,+32.00,+42.05%,-4.99%,+10.15%,+50.81%
WSR,"Whitestone REIT",12.65,-1.51,-12.21%,+1.28%,+20.25%,-1.25%
WTS,"Watts Water Technologies",83.55,+29.03,+10.01%,+5.56%,+8.93%,+30.14%
WWE,"World Wrestling Entertainment",81.03,+325.85,+164.98%,+20.69%,+110.85%,+272.21%
WWW,"Wolverine World Wide",35.53,+30.33,+11.45%,-0.50%,+20.85%,+31.93%
XOXO,"Xoxo Group Inc",33.66,+84.25,+82.34%,+2.25%,+58.47%,+86.38%
XPER,"Xperi Corp",15.9,-46.54,-34.84%,-6.47%,-27.56%,-47.00%
ZEUS,"Olympic Steel Inc",23.19,+29.68,+7.91%,+3.85%,+0.30%,+30.43%
ZUMZ,"Zumiez Inc",21.45,+41.85,+3.00%,-19.66%,-6.13%,+77.27%
"Downloaded from Barchart.com as of 07-24-2018 03:20pm CDT"
