Symbol,Name,Last,Opinion,"20D Rel Str","20D His Vol","20D Avg Vol","52W Low","52W High"
WPG,"Washington Prime Group Inc",7.85,"32% Buy",53.50%,37.48%,2189405,5.4,8.87
WRLD,"World Acceptance Cp",118.34,"40% Buy",58.44%,42.52%,77185,71.02,125.14
WSR,"Whitestone REIT",13.51,"100% Buy",66.83%,19.70%,230160,10.06,15.15
WTS,"Watts Water Technologies",83.3,"24% Buy",52.19%,17.01%,122350,59.15,93.35
WWE,"World Wrestling Entertainment",80.36,"80% Buy",61.30%,27.39%,1547005,20.62,85.93
WWW,"Wolverine World Wide",38.28,"96% Buy",63.34%,26.77%,662110,25.25,38.52
XOXO,"Xoxo Group Inc",29.89,"16% Sell",45.04%,47.35%,229680,17.49,35.83
XPER,"Xperi Corp",15.95,"64% Sell",40.49%,27.53%,337710,15.6,28.33
ZEUS,"Olympic Steel Inc",21.34,"48% Sell",44.65%,47.32%,75435,16.58,25.84
ZUMZ,"Zumiez Inc",29.5,"96% Buy",69.69%,38.55%,475260,11.43,31.55
"Downloaded from Barchart.com as of 08-20-2018 07:02pm CDT"
