Symbol,Name,Last,Opinion,"20D Rel Str","20D His Vol","20D Avg Vol","52W Low","52W High"
WPG,"Washington Prime Group Inc",7.74,"8% Buy",49.44%,29.26%,2057835,5.4,8.87
WRLD,"World Acceptance Cp",118.61,"72% Buy",56.47%,20.76%,63335,71.02,125.14
WSR,"Whitestone REIT",13.64,"88% Buy",64.69%,11.99%,211295,10.06,15.15
WTS,"Watts Water Technologies",82.45,"16% Sell",47.93%,12.01%,98080,60.15,93.35
WWE,"World Wrestling Entertainment",87.41,"100% Buy",71.97%,19.23%,763545,21.22,87.9
WWW,"Wolverine World Wide",39.18,"96% Buy",65.70%,17.71%,584600,25.25,39.27
XOXO,"Xoxo Group Inc",30.06,"16% Sell",46.41%,19.47%,153350,17.49,35.83
XPER,"Xperi Corp",15.7,"100% Sell",40.83%,26.42%,378815,15.3,28.33
ZEUS,"Olympic Steel Inc",22.04,"8% Buy",49.95%,47.78%,71930,17.01,25.84
ZUMZ,"Zumiez Inc",31.15,"80% Buy",72.15%,34.33%,467525,12.35,31.8
"Downloaded from Barchart.com as of 09-01-2018 07:55pm CDT"
