Symbol,Name,Last,"Wtd Alpha","YTD %Chg","1M %Chg","3M %Chg","52W %Chg"
VSI,"Vitamin Shoppe Inc",12.05,+108.30,+173.86%,+74.64%,+143.43%,+94.35%
VSTO,"Vista Outdoor Inc",18.67,+7.20,+28.14%,+16.47%,+35.09%,-20.11%
VVI,"Viad Corp",59.55,+14.70,+7.49%,+4.38%,+18.74%,+12.78%
WABC,"Westamerica Bancorp",62.85,+22.80,+5.54%,+7.56%,+10.67%,+22.28%
WAGE,"Wageworks Inc",54.65,-2.70,-11.85%,+4.19%,+30.59%,-5.04%
WD,"Walker & Dunlop",55.78,+15.30,+17.43%,-2.70%,+1.01%,+19.55%
WDFC,"W D 40 Co",165.1,+60.50,+39.92%,+1.73%,+24.23%,+58.83%
WDR,"Waddell & Reed Financial",20.21,+8.70,-9.53%,+10.14%,+7.16%,+7.90%
WETF,"Wisdomtree Invstmnts",8.1,-21.60,-35.46%,-11.18%,-30.05%,-12.90%
WGO,"Winnebago Industries",37.95,-1.60,-31.74%,-8.66%,+5.56%,+8.90%
WING,"Wingstop Inc",60.29,+77.50,+54.67%,+15.48%,+15.61%,+80.08%
WIRE,"Encore Wire Cp",49.65,+20.40,+2.06%,+1.02%,+5.19%,+27.31%
WLH,"William Lyon Homes",20.8,-18.50,-28.47%,-14.09%,-24.28%,-8.33%
WNC,"Wabash National Corp",17.95,-17.30,-17.28%,-7.71%,-10.96%,-12.82%
WPG,"Washington Prime Group Inc",7.34,-8.10,+3.09%,-7.32%,+3.67%,-14.85%
WRLD,"World Acceptance Cp",111.49,+27.30,+38.12%,+0.80%,+0.81%,+47.81%
WSR,"Whitestone REIT",12.97,+4.40,-9.99%,+0.78%,+6.92%,+0.93%
WTS,"Watts Water Technologies",82.4,+27.60,+8.49%,-0.72%,+7.50%,+28.95%
WWE,"World Wrestling Entertainment",77.67,+286.00,+153.99%,+1.00%,+78.51%,+268.80%
WWW,"Wolverine World Wide",37.5,+46.90,+17.63%,+11.28%,+20.04%,+40.77%
XOXO,"Xoxo Group Inc",29.01,+48.00,+57.15%,-16.20%,-0.34%,+60.54%
XPER,"Xperi Corp",16.55,-35.90,-32.17%,-1.78%,-19.85%,-35.48%
ZEUS,"Olympic Steel Inc",22.54,+24.40,+4.89%,+0.76%,+1.39%,+31.58%
ZUMZ,"Zumiez Inc",28.6,+111.70,+37.33%,+38.33%,+18.67%,+132.52%
"Downloaded from Barchart.com as of 08-14-2018 01:31am CDT"
