Symbol,Name,Last,Opinion,"20D Rel Str","20D His Vol","20D Avg Vol","52W Low","52W High"
WNC,"Wabash National Corp",19.88,"8% Buy",51.79%,29.70%,384550,18.25,26.54
WPG,"Washington Prime Group Inc",7.69,"16% Sell",47.64%,17.78%,2091110,5.4,9.79
WRLD,"World Acceptance Cp",123.99,"100% Buy",62.82%,30.92%,49630,71.02,125.14
WSR,"Whitestone REIT",12.75,"72% Buy",58.88%,13.82%,236700,10.06,15.15
WTS,"Watts Water Technologies",84,"96% Buy",64.09%,14.27%,105660,59.15,84.6
WWE,"World Wrestling Entertainment",82.92,"96% Buy",81.94%,32.96%,1195885,20.56,83.18
WWW,"Wolverine World Wide",36.13,"80% Buy",61.60%,23.70%,521040,25.25,36.9
XOXO,"Xoxo Group Inc",33.97,"72% Buy",60.58%,21.81%,170200,17.49,35.83
XPER,"Xperi Corp",16.45,"64% Sell",39.63%,42.26%,351155,15.6,32.4
ZEUS,"Olympic Steel Inc",22.6,"32% Buy",52.79%,35.22%,72435,16.58,25.84
ZUMZ,"Zumiez Inc",21.65,"72% Sell",37.97%,47.41%,498070,11.43,31.55
"Downloaded from Barchart.com as of 07-21-2018 10:36pm CDT"
