Symbol,Name,Last,"Wtd Alpha","YTD %Chg","1M %Chg","3M %Chg","52W %Chg"
VSI,"Vitamin Shoppe Inc",12.45,+117.83,+182.95%,+87.22%,+149.00%,+105.79%
VSTO,"Vista Outdoor Inc",18.53,+6.09,+27.18%,+16.91%,+31.14%,-22.79%
VVI,"Viad Corp",60.55,+17.35,+9.30%,+6.98%,+19.19%,+12.97%
WABC,"Westamerica Bancorp",62.95,+23.11,+5.71%,+6.97%,+9.57%,+21.10%
WAGE,"Wageworks Inc",52.05,-9.13,-16.05%,+0.29%,+20.21%,-11.78%
WD,"Walker & Dunlop",53.95,+10.13,+13.58%,-5.96%,-2.62%,+12.07%
WDFC,"W D 40 Co",168.75,+65.38,+43.01%,+4.23%,+26.88%,+59.42%
WDR,"Waddell & Reed Financial",20.58,+11.43,-7.88%,+9.41%,+7.08%,+11.18%
WETF,"Wisdomtree Invstmnts",8.19,-20.39,-34.74%,-10.88%,-29.34%,-10.10%
WGO,"Winnebago Industries",38.9,+1.87,-30.04%,-4.89%,+2.91%,+12.10%
WING,"Wingstop Inc",63.73,+91.51,+63.49%,+24.99%,+23.36%,+81.67%
WIRE,"Encore Wire Cp",49.55,+20.10,+1.85%,+2.48%,+4.54%,+27.54%
WLH,"William Lyon Homes",20.82,-18.42,-28.40%,-14.92%,-15.37%,-12.89%
WNC,"Wabash National Corp",18.56,-13.45,-14.47%,-2.01%,-9.38%,-9.64%
WPG,"Washington Prime Group Inc",7.63,-3.02,+7.16%,-0.52%,+13.20%,-11.69%
WRLD,"World Acceptance Cp",115.16,+33.12,+42.67%,+2.90%,+7.81%,+54.43%
WSR,"Whitestone REIT",13.26,+7.58,-7.98%,+3.67%,+14.61%,+2.71%
WTS,"Watts Water Technologies",82.4,+27.56,+8.49%,+0.73%,+6.94%,+27.26%
WWE,"World Wrestling Entertainment",79.01,+295.33,+158.37%,-0.48%,+81.26%,+266.64%
WWW,"Wolverine World Wide",37.76,+48.34,+18.44%,+11.09%,+15.54%,+41.42%
XOXO,"Xoxo Group Inc",29.57,+51.94,+60.18%,-12.98%,-0.87%,+63.64%
XPER,"Xperi Corp",16.45,-36.39,-32.58%,+1.86%,-24.37%,-36.49%
ZEUS,"Olympic Steel Inc",21,+12.62,-2.28%,-2.82%,-5.62%,+18.18%
ZUMZ,"Zumiez Inc",28.7,+112.72,+37.82%,+39.32%,+12.11%,+133.33%
"Downloaded from Barchart.com as of 08-16-2018 07:44pm CDT"
