Symbol,Name,Last,"Wtd Alpha","YTD %Chg","1M %Chg","3M %Chg","52W %Chg"
VSI,"Vitamin Shoppe Inc",7.85,+11.30,+78.41%,+8.28%,+55.45%,-28.31%
VSTO,"Vista Outdoor Inc",15.75,-15.60,+8.10%,-3.02%,-5.58%,-32.66%
VVI,"Viad Corp",57.45,+9.70,+3.70%,+4.55%,+11.66%,+16.41%
WABC,"Westamerica Bancorp",60.22,+10.40,+1.13%,+5.52%,+6.17%,+10.41%
WAGE,"Wageworks Inc",54.35,-10.70,-12.34%,+15.03%,+29.10%,-16.90%
WD,"Walker & Dunlop",57.6,+18.50,+21.26%,+3.95%,-1.61%,+16.43%
WDFC,"W D 40 Co",160,+55.60,+35.59%,+10.57%,+20.62%,+49.53%
WDR,"Waddell & Reed Financial",18.9,-8.30,-15.40%,+5.18%,-6.53%,-6.62%
WETF,"Wisdomtree Invstmnts",9.41,-12.20,-25.02%,-2.28%,-9.08%,-9.61%
WGO,"Winnebago Industries",38.3,-4.40,-31.12%,-6.01%,+1.46%,+4.64%
WING,"Wingstop Inc",51.11,+61.40,+31.12%,-0.35%,+3.34%,+70.37%
WIRE,"Encore Wire Cp",46.5,-0.50,-4.42%,-3.23%,-12.51%,+5.08%
WLH,"William Lyon Homes",21.81,-14.90,-25.00%,-3.58%,-21.26%,-6.64%
WNC,"Wabash National Corp",19.1,-5.70,-11.98%,+1.27%,-4.36%,-3.49%
WPG,"Washington Prime Group Inc",7.58,-9.50,+6.46%,-6.77%,+10.66%,-20.88%
WRLD,"World Acceptance Cp",100.93,+9.40,+25.04%,-12.85%,-0.44%,+34.13%
WSR,"Whitestone REIT",12.45,-3.70,-13.60%,-0.32%,+12.98%,-4.96%
WTS,"Watts Water Technologies",83.75,+29.50,+10.27%,+7.03%,+11.22%,+30.86%
WWE,"World Wrestling Entertainment",81.75,+331.10,+167.33%,+15.38%,+102.85%,+273.46%
WWW,"Wolverine World Wide",35.18,+28.50,+10.35%,-0.03%,+17.19%,+25.78%
XOXO,"Xoxo Group Inc",32.21,+73.20,+74.49%,+0.81%,+51.22%,+79.64%
XPER,"Xperi Corp",15.95,-46.30,-34.63%,+0.95%,-28.15%,-45.84%
ZEUS,"Olympic Steel Inc",22.25,+22.50,+3.54%,+5.95%,-5.72%,+25.92%
ZUMZ,"Zumiez Inc",21.65,+43.70,+3.96%,-17.21%,-8.46%,+69.14%
"Downloaded from Barchart.com as of 07-29-2018 12:23am CDT"
