Symbol,Name,Last,Opinion,"20D Rel Str","20D His Vol","20D Avg Vol","52W Low","52W High"
WRLD,"World Acceptance Cp",118.76,"64% Buy",58.59%,21.78%,66170,71.02,125.14
WSR,"Whitestone REIT",13.53,"96% Buy",66.46%,15.51%,229130,10.06,15.15
WTS,"Watts Water Technologies",83.3,"24% Buy",51.61%,17.78%,120255,59.15,93.35
WWE,"World Wrestling Entertainment",82.27,"88% Buy",63.93%,24.31%,1341280,20.62,85.93
WWW,"Wolverine World Wide",38.48,"96% Buy",63.96%,17.86%,608605,25.25,38.85
XOXO,"Xoxo Group Inc",30.75,"16% Buy",50.01%,45.93%,225975,17.49,35.83
XPER,"Xperi Corp",15.95,"80% Sell",41.76%,27.18%,337905,15.6,28.33
ZEUS,"Olympic Steel Inc",21.59,"48% Sell",46.70%,47.56%,73000,16.58,25.84
ZUMZ,"Zumiez Inc",29.75,"72% Buy",69.27%,33.96%,490165,12.35,31.8
"Downloaded from Barchart.com as of 08-25-2018 08:35pm CDT"
