Symbol,Name,Last,Opinion,"20D Rel Str","20D His Vol","20D Avg Vol","52W Low","52W High"
WRLD,"World Acceptance Cp",101.69,"72% Sell",38.29%,43.88%,69995,71.02,125.14
WSR,"Whitestone REIT",12.71,"8% Buy",55.07%,18.71%,215770,10.06,15.15
WTS,"Watts Water Technologies",84,"88% Buy",61.20%,14.78%,100735,59.15,85.35
WWE,"World Wrestling Entertainment",78.5,"24% Buy",62.61%,31.48%,1161625,20.56,85.93
WWW,"Wolverine World Wide",35.16,"32% Buy",52.04%,26.95%,498715,25.25,37.2
XOXO,"Xoxo Group Inc",31.21,"32% Sell",41.92%,29.98%,148515,17.49,35.83
XPER,"Xperi Corp",15.95,"64% Sell",37.89%,39.81%,284120,15.6,29.75
ZEUS,"Olympic Steel Inc",22.25,"40% Sell",49.50%,26.23%,62110,16.58,25.84
ZUMZ,"Zumiez Inc",22.6,"8% Sell",45.78%,49.56%,461455,11.43,31.55
"Downloaded from Barchart.com as of 07-31-2018 01:17am CDT"
