Symbol,Name,Last,Opinion,"20D Rel Str","20D His Vol","20D Avg Vol","52W Low","52W High"
WPG,"Washington Prime Group Inc",7.76,"8% Buy",49.57%,31.07%,2141115,5.4,9.41
WRLD,"World Acceptance Cp",106.89,"48% Sell",45.73%,45.24%,76825,71.02,125.14
WSR,"Whitestone REIT",12.82,"72% Buy",54.79%,21.09%,237535,10.06,15.15
WTS,"Watts Water Technologies",85.75,"88% Buy",61.95%,17.56%,118880,59.15,93.35
WWE,"World Wrestling Entertainment",80.27,"56% Buy",63.69%,30.14%,1692795,20.56,85.93
WWW,"Wolverine World Wide",36.3,"72% Buy",57.31%,28.06%,505800,25.25,37.2
XOXO,"Xoxo Group Inc",29.04,"48% Sell",38.53%,48.16%,212495,17.49,35.83
XPER,"Xperi Corp",16.25,"40% Sell",42.55%,32.62%,267020,15.6,28.33
ZEUS,"Olympic Steel Inc",24.01,"96% Buy",61.18%,33.80%,63860,16.58,25.84
ZUMZ,"Zumiez Inc",24.7,"48% Buy",56.66%,51.95%,446710,11.43,31.55
"Downloaded from Barchart.com as of 08-06-2018 07:37pm CDT"
