Symbol,Name,Last,Opinion,"20D Rel Str","20D His Vol","20D Avg Vol","52W Low","52W High"
WLH,"William Lyon Homes",21.21,"72% Sell",40.06%,35.45%,462975,19.77,32.95
WNC,"Wabash National Corp",18.07,"96% Sell",39.60%,28.89%,431105,17.47,26.54
WPG,"Washington Prime Group Inc",7.67,"8% Buy",49.75%,36.90%,2089230,5.4,8.87
WRLD,"World Acceptance Cp",114.86,"48% Buy",54.60%,45.91%,76600,71.02,125.14
WSR,"Whitestone REIT",13.2,"100% Buy",61.72%,20.55%,225530,10.06,15.15
WTS,"Watts Water Technologies",81.9,"16% Sell",47.26%,17.46%,121955,59.15,93.35
WWE,"World Wrestling Entertainment",77.82,"16% Buy",56.33%,27.61%,1573000,20.62,85.93
WWW,"Wolverine World Wide",37.91,"96% Buy",62.12%,28.24%,670550,25.25,38.52
XOXO,"Xoxo Group Inc",29.64,"24% Sell",43.23%,47.14%,203250,17.49,35.83
XPER,"Xperi Corp",16.4,"40% Sell",44.48%,27.58%,323485,15.6,28.33
ZEUS,"Olympic Steel Inc",20.34,"48% Sell",38.10%,45.17%,67130,16.58,25.84
ZUMZ,"Zumiez Inc",28.4,"64% Buy",66.58%,39.66%,477470,11.43,31.55
"Downloaded from Barchart.com as of 08-15-2018 07:40pm CDT"
