Symbol,Name,Last,"Wtd Alpha","YTD %Chg","1M %Chg","3M %Chg","52W %Chg"
VSI,"Vitamin Shoppe Inc",7.35,+1.50,+67.05%,-2.65%,+51.55%,-35.53%
VSTO,"Vista Outdoor Inc",15.59,-15.90,+7.00%,-9.15%,-9.41%,-32.31%
VVI,"Viad Corp",56.95,+13.10,+2.80%,-0.52%,+3.73%,+15.40%
WABC,"Westamerica Bancorp",59.12,+7.40,-0.72%,-2.57%,+3.39%,+8.28%
WAGE,"Wageworks Inc",51.65,-16.60,-16.69%,-0.86%,+17.12%,-21.15%
WD,"Walker & Dunlop",59.54,+22.10,+25.35%,-0.37%,+0.42%,+18.77%
WDFC,"W D 40 Co",159.7,+53.90,+35.34%,+8.23%,+21.35%,+47.73%
WDR,"Waddell & Reed Financial",19.05,-8.10,-14.73%,-1.19%,-6.16%,-8.55%
WETF,"Wisdomtree Invstmnts",9.09,-18.80,-27.57%,-14.41%,-3.81%,-15.13%
WGO,"Winnebago Industries",41.7,+11.10,-25.00%,-10.03%,+17.96%,+18.63%
WING,"Wingstop Inc",52.13,+60.70,+33.74%,+3.99%,+2.70%,+66.82%
WIRE,"Encore Wire Cp",48.7,+8.60,+0.10%,-3.47%,-13.19%,+12.99%
WLH,"William Lyon Homes",23.6,-6.10,-18.84%,+1.46%,-11.71%,+1.03%
WNC,"Wabash National Corp",19.88,-11.40,-8.39%,-0.95%,-6.40%,-12.92%
WPG,"Washington Prime Group Inc",7.69,-8.20,+8.01%,-4.83%,+28.38%,-16.05%
WRLD,"World Acceptance Cp",123.99,+46.60,+53.61%,+0.02%,+20.08%,+64.68%
WSR,"Whitestone REIT",12.75,+0.70,-11.52%,+3.91%,+20.97%,+0.08%
WTS,"Watts Water Technologies",84,+30.10,+10.60%,+3.83%,+5.33%,+29.33%
WWE,"World Wrestling Entertainment",82.92,+350.80,+171.16%,+22.48%,+110.83%,+289.48%
WWW,"Wolverine World Wide",36.13,+35.60,+13.33%,-1.45%,+25.15%,+30.62%
XOXO,"Xoxo Group Inc",33.97,+90.10,+84.02%,+0.35%,+59.48%,+88.83%
XPER,"Xperi Corp",16.45,-45.30,-32.58%,-8.61%,-27.21%,-46.59%
ZEUS,"Olympic Steel Inc",22.6,+23.40,+5.17%,-0.48%,-2.84%,+24.59%
ZUMZ,"Zumiez Inc",21.65,+42.20,+3.96%,-17.84%,-3.13%,+68.48%
"Downloaded from Barchart.com as of 07-21-2018 10:36pm CDT"
