Symbol,Name,Last,"Wtd Alpha","YTD %Chg","1M %Chg","3M %Chg","52W %Chg"
VSTO,"Vista Outdoor Inc",18.03,+11.13,+23.75%,+14.48%,+18.15%,-19.26%
VVI,"Viad Corp",61.6,+15.91,+11.19%,+7.22%,+19.84%,+15.57%
WABC,"Westamerica Bancorp",62.88,+19.67,+5.59%,+4.42%,+9.59%,+21.44%
WAGE,"Wageworks Inc",52.15,-9.51,-15.89%,-4.05%,+15.63%,-11.69%
WD,"Walker & Dunlop",55.17,+12.81,+16.15%,-4.22%,-2.89%,+19.16%
WDFC,"W D 40 Co",173.35,+64.82,+46.91%,+8.34%,+23.69%,+59.62%
WDR,"Waddell & Reed Financial",20.42,+6.82,-8.59%,+8.04%,+4.45%,+11.34%
WETF,"Wisdomtree Invstmnts",8.08,-22.79,-35.62%,-14.13%,-27.79%,-12.08%
WGO,"Winnebago Industries",38.6,-2.46,-30.58%,+0.78%,+3.49%,+6.04%
WING,"Wingstop Inc",66.74,+106.24,+71.22%,+30.58%,+31.38%,+104.47%
WIRE,"Encore Wire Cp",51.55,+16.42,+5.96%,+10.86%,+4.78%,+27.76%
WLH,"William Lyon Homes",20.21,-24.42,-30.50%,-7.34%,-18.11%,-12.51%
WNC,"Wabash National Corp",18.93,-11.96,-12.76%,-0.89%,-8.11%,-8.20%
WPG,"Washington Prime Group Inc",8.08,+4.23,+13.48%,+6.60%,+7.30%,-6.37%
WRLD,"World Acceptance Cp",117.13,+30.15,+45.11%,+16.05%,+8.58%,+59.14%
WSR,"Whitestone REIT",13.72,+11.98,-4.79%,+10.20%,+13.39%,+12.09%
WTS,"Watts Water Technologies",83.35,+29.63,+9.74%,-0.48%,+8.04%,+37.31%
WWE,"World Wrestling Entertainment",83.75,+297.06,+173.87%,+2.45%,+44.20%,+289.72%
WWW,"Wolverine World Wide",38.33,+46.80,+20.23%,+8.95%,+14.73%,+45.58%
XOXO,"Xoxo Group Inc",30.11,+51.29,+63.11%,-6.52%,-3.40%,+64.99%
XPER,"Xperi Corp",16.4,-39.28,-32.79%,+2.82%,-19.01%,-37.76%
ZEUS,"Olympic Steel Inc",21.62,+11.67,+0.60%,-2.83%,-5.09%,+24.68%
ZUMZ,"Zumiez Inc",29.95,+111.15,+43.82%,+38.34%,+18.38%,+131.27%
"Downloaded from Barchart.com as of 08-28-2018 07:43pm CDT"
