Symbol,Name,Last,Opinion,"20D Rel Str","20D His Vol","20D Avg Vol","52W Low","52W High"
WPG,"Washington Prime Group Inc",7.63,"8% Sell",48.91%,36.45%,2180425,5.4,8.87
WRLD,"World Acceptance Cp",115.16,"48% Buy",54.94%,44.26%,78760,71.02,125.14
WSR,"Whitestone REIT",13.26,"100% Buy",62.77%,19.99%,228470,10.06,15.15
WTS,"Watts Water Technologies",82.4,Hold,49.06%,17.24%,124175,59.15,93.35
WWE,"World Wrestling Entertainment",79.01,"24% Buy",58.70%,27.20%,1539285,20.62,85.93
WWW,"Wolverine World Wide",37.76,"96% Buy",61.06%,27.13%,667990,25.25,38.52
XOXO,"Xoxo Group Inc",29.57,"32% Sell",42.93%,46.83%,205710,17.49,35.83
XPER,"Xperi Corp",16.45,"40% Sell",45.06%,26.82%,326025,15.6,28.33
ZEUS,"Olympic Steel Inc",21,"64% Sell",42.43%,47.04%,70040,16.58,25.84
ZUMZ,"Zumiez Inc",28.7,"80% Buy",67.44%,39.61%,475625,11.43,31.55
"Downloaded from Barchart.com as of 08-16-2018 07:44pm CDT"
