Symbol,Name,Last,"Wtd Alpha","YTD %Chg","1M %Chg","3M %Chg","52W %Chg"
VRTV,"Veritiv Corp",40.65,+14.10,+40.66%,+4.23%,+9.13%,-3.56%
VSI,"Vitamin Shoppe Inc",7.15,-2.30,+62.50%,-7.14%,+52.13%,-37.28%
VSTO,"Vista Outdoor Inc",15.73,-14.80,+7.96%,-7.36%,-10.98%,-31.19%
VVI,"Viad Corp",57.05,+13.40,+2.98%,-0.26%,+3.63%,+16.67%
WABC,"Westamerica Bancorp",59.73,+8.90,+0.30%,-0.50%,+3.55%,+9.90%
WAGE,"Wageworks Inc",51.1,-17.90,-17.58%,+0.29%,+13.56%,-22.58%
WD,"Walker & Dunlop",59.35,+21.60,+24.95%,-0.22%,-0.42%,+18.37%
WDFC,"W D 40 Co",161.2,+55.90,+36.61%,+8.70%,+21.25%,+50.02%
WDR,"Waddell & Reed Financial",18.99,-8.50,-15.00%,-2.47%,-7.73%,-8.66%
WETF,"Wisdomtree Invstmnts",9.19,-17.60,-26.77%,-17.87%,-5.26%,-13.38%
WGO,"Winnebago Industries",42.75,+14.90,-23.11%,+5.95%,+20.42%,+22.14%
WING,"Wingstop Inc",52.78,+63.40,+35.40%,+4.76%,+3.84%,+71.36%
WIRE,"Encore Wire Cp",49.05,+9.70,+0.82%,-2.10%,-12.95%,+13.41%
WLH,"William Lyon Homes",24.57,-0.70,-15.51%,+3.41%,-9.30%,+4.07%
WNC,"Wabash National Corp",20.21,-9.40,-6.87%,+1.10%,-4.80%,-11.44%
WPG,"Washington Prime Group Inc",7.72,-7.70,+8.43%,-1.66%,+22.15%,-14.70%
WRLD,"World Acceptance Cp",120.31,+40.80,+49.05%,-1.09%,+13.15%,+56.39%
WSR,"Whitestone REIT",12.9,+2.40,-10.48%,+6.97%,+20.56%,+1.18%
WTS,"Watts Water Technologies",83.85,+29.70,+10.40%,+4.75%,+5.67%,+29.20%
WWE,"World Wrestling Entertainment",82.12,+344.90,+168.54%,+24.16%,+111.11%,+285.72%
WWW,"Wolverine World Wide",36.52,+37.50,+14.55%,-0.63%,+24.43%,+34.71%
XOXO,"Xoxo Group Inc",34.2,+91.90,+85.27%,+2.09%,+57.68%,+88.33%
XPER,"Xperi Corp",16.65,-44.40,-31.76%,-8.26%,-26.65%,-45.50%
ZEUS,"Olympic Steel Inc",22.6,+23.40,+5.17%,+1.12%,-4.03%,+22.69%
ZUMZ,"Zumiez Inc",21.85,+44.00,+4.92%,-16.12%,-7.22%,+66.16%
"Downloaded from Barchart.com as of 07-19-2018 09:39pm CDT"
